post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,attribute:Смаки,attribute_data:Смаки,attribute_default:Смаки
"Шоколадний батончик “Fizi” | 45г",shokoladnyj-batonchyk-fizi-45g,,54384,,,publish,,0,"2023-09-12 16:53:39",23,closed,,,,no,no,,50,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/IMG_9742-1.jpeg ! alt :  ! title : IMG_9742 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/shokoladnyj-batonchyk-fizi-45g/,,,,,,,,,60,,,simple,,"Не бажані",,,,,
"Баварський сніданок",bavarskyj-snidanok,,54422,,,publish,,0,"2023-09-16 18:36:52",16,closed,,,,no,no,,135,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/bavarskyj-2.0.jpg ! alt :  ! title : баварський 2.0 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/bavarskyj-snidanok/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO > Сніданки|Не бажані > kvitkOVO",,,,,
"Скрамбл з прошуто",skrambl-z-proshuto,,54425,,,publish,,0,"2023-09-16 18:45:48",16,closed,,,,no,no,,155,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/z-proshuo-2yu0.jpg ! alt :  ! title : з прошуо 2ю0 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/skrambl-z-proshuto/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO > Сніданки|Не бажані > kvitkOVO",,,,,
"Скрамбл з авокадо та лососем",skrambl-z-avokado-ta-lososem,,54429,,,publish,,0,"2023-09-16 19:49:22",16,closed,,,,no,no,,155,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/skrambl-avokado-losos.jpg ! alt :  ! title : скрамбл авокадо лосось ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/skrambl-z-avokado-ta-lososem/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO > Сніданки|Не бажані > kvitkOVO",,,,,
"Квітковий сніданок-тост з яйцем пашот",kvitkovyj-snidanok-tost-z-yajtsem-pashot,,54433,,,publish,,0,"2023-09-16 19:54:28",16,closed,,,,no,no,,165,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/kvitkovyj-snidanok-z-yajtsem-pashot.jpg ! alt :  ! title : квітковий сніданок з яйцем пашот ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/kvitkovyj-snidanok-tost-z-yajtsem-pashot/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO > Сніданки|Не бажані > kvitkOVO",,,,,
"Cалат з лососем",calat-z-lososem,,54436,,,publish,,0,"2023-09-16 19:57:13",16,closed,,,,no,no,,175,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/salat-z-lososem.jpg ! alt :  ! title : салат з лососем ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/calat-z-lososem/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Салати",,,,,
"Цезар з куркою",tsezar-z-kurkoyu,,54438,,,publish,,0,"2023-09-16 19:58:59",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/tsezar-kurka.jpg ! alt :  ! title : цезар курка ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/tsezar-z-kurkoyu/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Салати",,,,,
"Сирники в вершковому соусі",syrnyky-v-vershkovomu-sousi,,54441,,,publish,,0,"2023-09-16 20:02:54",16,closed,,,,no,no,,140,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/syrnyky-v-vershkovomu-sousi.jpg ! alt :  ! title : сирники в вершковому соусі ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/syrnyky-v-vershkovomu-sousi/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Десерти",,,,,
"Сирники з бананом та нутеллою",syrnyky-z-bananom-ta-nutelloyu,,54443,,,publish,,0,"2023-09-16 20:04:44",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/syrnk-banan-nut.jpg ! alt :  ! title : сирнк банан нут ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/syrnyky-z-bananom-ta-nutelloyu/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Десерти",,,,,
"Сирники з полуницею та сметанковим соусом",syrnyky-z-polunytseyu-ta-smetankovym-sousom,,54445,,,publish,,0,"2023-09-16 20:05:52",16,closed,,,,no,no,,130,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/cbhybrbr-p-gjkeybwt..jpg ! alt :  ! title : cbhybrbr p gjkeybwt. ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/syrnyky-z-polunytseyu-ta-smetankovym-sousom/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Десерти",,,,,
"Вафля з бананом та шоколадом",vaflya-z-bananom-ta-shokoladom,,54449,,,publish,,0,"2023-09-16 20:38:23",16,closed,,,,no,no,,115,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/vaflya-z-bananom.jpg ! alt :  ! title : вафля з бананом ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/vaflya-z-bananom-ta-shokoladom/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Десерти",,,,,
"Вафля з карамелізованим персиком",vaflya-z-karamelizovanym-persykom,,54451,,,publish,,0,"2023-09-16 20:43:51",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/vafli-persyk.jpg ! alt :  ! title : вафлі персик ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/vaflya-z-karamelizovanym-persykom/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Десерти",,,,,
"Сирники з шоколадним соусом від шефа",syrnyky-z-shokoladnym-sousom-vid-shefa,,54452,,,publish,,0,"2023-09-16 20:44:44",16,closed,,,,no,no,,140,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/syrnyky-z-shok-sousom-vid-shefa.jpg ! alt :  ! title : сирники з шок соусом від шефа ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/syrnyky-z-shokoladnym-sousom-vid-shefa/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Десерти",,,,,
"Вафля з куркою",vaflya-z-kurkoyu,,54459,,,publish,,0,"2023-09-16 20:54:48",16,closed,,,,no,no,,125,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/vaflya-kurka.jpg ! alt :  ! title : вафля курка ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/vaflya-z-kurkoyu/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Бургери/вафлі/кебаб",,,,,
"Вафля з лососем",vaflya-z-lososem,,54461,,,publish,,0,"2023-09-16 20:56:30",16,closed,,,,no,no,,155,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/09/kvitkovo7-scaled.jpg ! alt :  ! title : Processed with VSCO with al3pro preset ! desc :  ! caption : Processed with VSCO with al3pro preset",,https://tyk-tyk.biz/test-market/vaflya-z-lososem/,,,,,,,,,60,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Бургери/вафлі/кебаб",,,,,
"Chiken kebab",chiken-kebab,,54463,,,publish,,0,"2023-09-16 21:00:51",16,closed,,,,no,no,,130,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/chiken-kebab/,,,,,,,,,,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Бургери/вафлі/кебаб",,,,,
"Cheese roll",cheese-roll,,54465,,,publish,,0,"2023-09-16 21:02:25",16,closed,,,,no,no,,110,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/cheese-roll/,,,,,,,,,,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Бургери/вафлі/кебаб",,,,,
"Бургер Bad Girl",burger-bad-girl,,54466,,,publish,,0,"2023-09-16 21:03:24",16,closed,,,,no,no,,180,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/burger-bad-girl/,,,,,,,,,,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Бургери/вафлі/кебаб",,,,,
"Бургер WoW Burger",burger-wow-burger,,54467,,,publish,,0,"2023-09-16 21:04:24",16,closed,,,,no,no,,195,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/burger-wow-burger/,,,,,,,,,,,,simple,,"Не бажані > kvitkOVO|Не бажані > kvitkOVO > Бургери/вафлі/кебаб",,,,,
"Гамбургер Оні",gamburger-oni-br-div-class-ingradient-bulochka-kotleta-syr-pomidor-ogirok-delikatnyj-sous-tsybulevi-kiltsya-fri-div,,54616,,"&nbsp;
<div class=""ingradient"">булочка, котлета, сир, помідор, огірок, делікатний соус, цибулеві кільця фрі</div>",publish,,0,"2023-10-08 11:34:28",16,closed,,,,no,no,,155,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/ONI.jpg ! alt :  ! title : ОНІ ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/gamburger-oni-br-div-class-ingradient-bulochka-kotleta-syr-pomidor-ogirok-delikatnyj-sous-tsybulevi-kiltsya-fri-div/,,,,,,,,0,60,,,simple,,"PICCADILLY > ГАМБУРГЕРИ|PICCADILLY|Не бажані",,,,,
"Чіпси Pringles ""Коктейль із креветок"" | 165г",chipsy-pringles-koktejl-iz-krevetok-165g,,54764,,,publish,,0,"2023-10-27 13:36:05",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/IMG_9107.jpg ! alt :  ! title : IMG_9107 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/chipsy-pringles-koktejl-iz-krevetok-165g/,,,,,,,,0,60,,,simple,,"Не бажані",,,,,
"Чіпси Pringles ""Піцца"" | 165г",chipsy-pringles-pitstsa-165g,,54769,,,publish,,0,"2023-10-27 14:07:27",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/IMG_9108.jpg ! alt :  ! title : IMG_9108 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/chipsy-pringles-pitstsa-165g/,,,,,,,,,60,,,simple,,"Не бажані",,,,,
"Чіпси Pringles ""Сметана та цибуля"" | 165г",chipsy-pringles-syr-ta-tsybulya-165g,,54772,,,publish,,0,"2023-10-27 14:11:15",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/IMG_9109.jpg ! alt :  ! title : IMG_9109 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/chipsy-pringles-syr-ta-tsybulya-165g/,,,,,,,,,60,,,simple,,"Не бажані",,,,,
"Чіпси Pringles ""Техаський соус барбек*ю"" | 165г",chipsy-pringles-tehaskyj-sous-barbek-yu-165g,,54774,,,publish,,0,"2023-10-27 14:15:44",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/IMG_9112.jpg ! alt :  ! title : FLAT_ORG_165g_K130720000_ES.pdf ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/chipsy-pringles-tehaskyj-sous-barbek-yu-165g/,,,,,,,,,60,,,simple,,"Не бажані",,,,,
"Чіпси Pringles ""Паприка"" | 165г",chipsy-pringles-papryka-165g,,54776,,,publish,,0,"2023-10-27 14:23:09",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/IMG_9113.jpg ! alt :  ! title : IMG_9113 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/chipsy-pringles-papryka-165g/,,,,,,,,,60,,,simple,,"Не бажані",,,,,
"Чіпси Pringles ""Гострий та пряний смак"" | 165г",chipsy-pringles-gostryj-ta-pryanyj-smak-165g,,54778,,,publish,,0,"2023-10-27 14:24:31",16,closed,,,,no,no,,120,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/10/IMG_9115.png ! alt :  ! title : IMG_9115 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/chipsy-pringles-gostryj-ta-pryanyj-smak-165g/,,,,,,,,,60,,,simple,,"Не бажані",,,,,
"Риба під сиром | 260г",ryba-pid-syrom-260g-br-div-class-ingradient-ryba-tilapiya-pomidor-sous-pecherytsi-syr-tverdyj-div,,54831,,"&nbsp;
<div class=""ingradient"">Риба Тілапія, помідор, соус, печериці, сир твердий</div>",publish,,0,"2023-11-02 16:22:17",16,closed,,,,no,no,,180,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/ryba-pid-syrom-260g-br-div-class-ingradient-ryba-tilapiya-pomidor-sous-pecherytsi-syr-tverdyj-div/,,,,,,,,0,,,,simple,,"ROLEX |ROLEX  > ДРУГІ СТРАВИ",,,,,
"Безалкогольний напій Coca-Cola | 1.25L",koka-kola-1-25l,,54832,,,publish,,0,"2024-08-27 14:13:11",16,closed,,,,no,no,,41,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/IMG_5923.jpeg ! alt :  ! title : IMG_5923 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/koka-kola-1-25l/,,,,,,,,,60,,,simple,,"Не бажані > Мінімаркет|Не бажані > Мінімаркет > Води",,,,,
"Арахісова паста ""ТОМ"" | 500г",arahisova-pasta-tom-500g-br-div-class-ingradient-smaky-hrustkyj-klachnyj-shokolad-zhuravlyna-sil-div,,54833,,"<br><div class=""ingradient"">Смаки: хрусткий, клачний, шоколад, журавлина, сіль </div>",publish,,0,"2023-11-02 16:33:11",16,closed,,,,no,no,,200,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/arahisova-pasta-tom-500g-br-div-class-ingradient-smaky-hrustkyj-klachnyj-shokolad-zhuravlyna-sil-div/,,,,,,,,0,,,,simple,,"Не бажані",,,,,
"З печеного буряка | 225г",z-pechenogo-buryaka-225g-br-div-class-ingradient-pechenyj-buryak-syr-feta-mango-salata-gorih-gretskyj-nasinnya-garbuza-nasinnya-chia-grisini-sous-dizhon-balzamik-div,,54838,,"<br><div class=""ingradient"">печений буряк, сир фета, манго, салата, горіх грецький, насіння гарбуза, насіння чіа, грісіні, соус діжон, бальзамік</div>",publish,,0,"2023-11-03 09:46:02",16,closed,,,,no,no,,99,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/buryak.jpeg ! alt :  ! title : буряк ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/z-pechenogo-buryaka-225g-br-div-class-ingradient-pechenyj-buryak-syr-feta-mango-salata-gorih-gretskyj-nasinnya-garbuza-nasinnya-chia-grisini-sous-dizhon-balzamik-div/,,,,,,,,0,60,,,simple,,"TERRASA|TERRASA > Салати",,,,,
"Суп дня",sup-dnya-br-div-class-ingradient-garbuzovyj-krem-sup-div,,54839,,"&nbsp;
<div class=""ingradient"">Гарбузовий крем-суп</div>",publish,,0,"2023-11-03 09:49:47",16,closed,,,,no,no,,89,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/crop-981f3e1a-de63-447c-bc14-e5c28af74658.jpeg ! alt :  ! title : crop-981f3e1a-de63-447c-bc14-e5c28af74658 ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/sup-dnya-br-div-class-ingradient-garbuzovyj-krem-sup-div/,,,,,,,,0,60,,,simple,,"TERRASA|TERRASA > Перші страви",,,,,
"З гарбузом та куркою",z-garbuzom-ta-kurkoyu-br-div-class-ingradient-m-yaso-kuryachogo-bedra-garbuz-bochok-kopchenyj-pecherytsi-syr-motsarela-vershkovyj-sous-oregano-div,,54841,"&nbsp;
<div class=""row-actions""></div>","&nbsp;
<div class=""ingradient"">м'ясо курячого бедра, гарбуз, бочок копчений, печериці, сир моцарела, вершковий соус, орегано</div>",publish,,0,"2023-11-03 10:00:50",16,closed,,,,no,no,,159,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/garbuz.jpeg ! alt :  ! title : гарбуз ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/z-garbuzom-ta-kurkoyu-br-div-class-ingradient-m-yaso-kuryachogo-bedra-garbuz-bochok-kopchenyj-pecherytsi-syr-motsarela-vershkovyj-sous-oregano-div/,,,,,,,,0,60,,,simple,,"TERRASA|TERRASA > ПІЦА",,,,,
"Шах і мат l 230г",shah-i-mat-l-230g-br-div-class-ingradient-1-2-filadelfiya-z-krevetkoyu-1-2-kaliforniya-z-lososem-div,,54842,,"<br><div class=""ingradient"">1/2 Філадельфія з креветкою  1/2 Каліфорнія з лососем  </div>",publish,,0,"2023-11-03 10:06:34",16,closed,,,,no,no,,199,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/sushi-terasa.jpeg ! alt :  ! title : суші тераса ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/shah-i-mat-l-230g-br-div-class-ingradient-1-2-filadelfiya-z-krevetkoyu-1-2-kaliforniya-z-lososem-div/,,,,,,,,0,60,,,simple,,"TERRASA|TERRASA > Роли",,,,,
"Міні макі сет l",mini-maki-set-l-br-div-class-ingradient-1-2-maki-z-ogirkom-i-krem-syrom-1-2-maki-zi-snizhnym-krabom-1-2-maki-z-lososem-1-2-maki-z-krem-syrom-ta-ikroyu-letyuchoyi-ryby-div,,54844,,"<br><div class=""ingradient"">1/2 макі з огірком і крем-сиром, 1/2 макі зі сніжним крабом, 1/2 макі з лососем, 1/2 макі з крем-сиром та ікрою летючої риби</div>",publish,,0,"2023-11-03 10:10:43",16,closed,,,,no,no,,119,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/maki-set.jpeg ! alt :  ! title : макі сет ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/mini-maki-set-l-br-div-class-ingradient-1-2-maki-z-ogirkom-i-krem-syrom-1-2-maki-zi-snizhnym-krabom-1-2-maki-z-lososem-1-2-maki-z-krem-syrom-ta-ikroyu-letyuchoyi-ryby-div/,,,,,,,,0,60,,,simple,,"TERRASA > Сети|TERRASA",,,,,
"Рамен з лососем та помідорами",ramen-z-lososem-ta-pomidoramy-br-div-class-ingradient-buljon-kuryachyj-file-lososya-yajtse-perepelyne-kukurudza-pomidor-vodorosti-nori-lokshyna-sous-soyevyj-div,,54918,,"<br><div class=""ingradient"">бульйон курячий, філе лосося, яйце перепелине, кукурудза, помідор, водорості норі, локшина, соус соєвий</div>",publish,,0,"2023-11-03 12:42:53",16,closed,,,,no,no,,119,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://tyk-tyk.biz/wp-content/uploads/2023/11/ramen-losos.jpeg ! alt :  ! title : рамен лосось ! desc :  ! caption : ",,https://tyk-tyk.biz/test-market/ramen-z-lososem-ta-pomidoramy-br-div-class-ingradient-buljon-kuryachyj-file-lososya-yajtse-perepelyne-kukurudza-pomidor-vodorosti-nori-lokshyna-sous-soyevyj-div/,,,,,,,,0,60,,,simple,,"TERRASA|TERRASA > Перші страви",,,,,
"Горішки в меді | 130г",gorishky-v-medi-130g-sonyashnyk,,55061,,"<br><div class=""ingradient"">Мигдаль, Фундук, Кеш*ю, Соняшник.</div>",publish,,0,"2023-11-14 18:56:53",16,closed,,,,no,no,,80,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/gorishky-v-medi-130g-sonyashnyk/,,,,,,,,,,,,simple,,"Не бажані",,,,,
"Горішки в меді | 250г",gorishky-v-medi-250g-br-div-class-ingradient-mygdal-funduk-kesh-yu-div,,55066,,"<br><div class=""ingradient"">Мигдаль, Фундук, Кеш*ю</div>",publish,,0,"2023-11-14 19:06:56",16,closed,,,,no,no,,150,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/gorishky-v-medi-250g-br-div-class-ingradient-mygdal-funduk-kesh-yu-div/,,,,,,,,,,,,simple,,"Не бажані",,,,,
"Чіпси Lays паприка | 120г",chipsy-lays-papryka-120g,,55148,,,publish,,0,"2023-11-20 14:23:17",16,closed,,,,no,no,,50,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/chipsy-lays-papryka-120g/,,,,,,,,,,,,simple,,"Не бажані",,,,,
